leg_x,leg_y,correlation,pair_bucket,corr_threshold_used,sector_x,sector_y
MDY,EWJ,0.7167895345064118,Cross Sector,0.7,Broad Market,International
IAI,EWC,0.7167389198406846,Cross Sector,0.7,Financials,International
IVE,EZA,0.7166958865321016,Cross Sector,0.7,Factor,International
VDE,XLI,0.7165397728685039,Cross Sector,0.7,Energy,Industrials
EZA,XLB,0.7165299992050517,Cross Sector,0.7,International,Materials
SPY,IBB,0.7165220958778621,Cross Sector,0.7,Broad Market,Health Care
EWC,EWP,0.7164833578136328,Same Sector,0.7,International,International
IWM,XLV,0.7164608929208961,Cross Sector,0.7,Broad Market,Health Care
VUG,EWS,0.7164416641637957,Cross Sector,0.7,Factor,International
OEF,KRE,0.716127286452243,Cross Sector,0.7,Broad Market,Financials
EWA,EWW,0.7161007576158424,Same Sector,0.7,International,International
VBK,KBE,0.7156987742423118,Cross Sector,0.7,Factor,Financials
ITA,EWA,0.7155875816859923,Cross Sector,0.7,Industrials,International
ITB,VYM,0.7154729065190726,Cross Sector,0.7,Consumer Discretionary,Factor
VUG,EWT,0.715342221343812,Cross Sector,0.7,Factor,International
VOO,ITB,0.7149752611264585,Cross Sector,0.7,Broad Market,Consumer Discretionary
VTV,SOXX,0.7149521877097059,Cross Sector,0.7,Factor,Technology
RSP,EWT,0.7149156197990608,Cross Sector,0.7,Broad Market,International
VBK,ILF,0.7148928704350205,Cross Sector,0.7,Factor,International
IJH,EWJ,0.714842666571511,Cross Sector,0.7,Broad Market,International
IVW,EWT,0.7147214680534485,Cross Sector,0.7,Factor,International
EWQ,IYW,0.7146842566711405,Cross Sector,0.7,International,Technology
EWA,EWH,0.7146778693574607,Same Sector,0.7,International,International
XLI,ILF,0.7146452192435241,Cross Sector,0.7,Industrials,International
IVV,XME,0.7146045681011702,Cross Sector,0.7,Broad Market,Materials
OEF,EWW,0.7145444482262755,Cross Sector,0.7,Broad Market,International
SPY,XME,0.7145103924036765,Cross Sector,0.7,Broad Market,Materials
IYT,EPP,0.7144567813319225,Cross Sector,0.7,Industrials,International
KBE,VNQ,0.7144296018632308,Cross Sector,0.7,Financials,Real Estate
SPY,ITB,0.7144147200296168,Cross Sector,0.7,Broad Market,Consumer Discretionary
XLE,XLI,0.7143234347477516,Cross Sector,0.7,Energy,Industrials
SPYG,EWY,0.7143167728294756,Cross Sector,0.7,Factor,International
XLV,EFA,0.7142351092753713,Cross Sector,0.7,Health Care,International
EWN,ILF,0.7141340183468562,Same Sector,0.7,International,International
SPYV,XME,0.7139498282548735,Cross Sector,0.7,Factor,Materials
XLP,IWF,0.7139456598665809,Cross Sector,0.7,Consumer Staples,Factor
EWU,EWH,0.7137133800783297,Same Sector,0.7,International,International
IWF,EWY,0.7137118193852304,Cross Sector,0.7,Factor,International
EWN,SMH,0.7136857830481569,Cross Sector,0.7,International,Technology
VYM,EZA,0.7135930282146208,Cross Sector,0.7,Factor,International
IYT,EWN,0.7135859893574582,Cross Sector,0.7,Industrials,International
VOO,EWT,0.7135275462981234,Cross Sector,0.7,Broad Market,International
XLP,SPYG,0.7133286833457664,Cross Sector,0.7,Consumer Staples,Factor
XLF,EWN,0.7133176828306574,Cross Sector,0.7,Financials,International
XLI,VNQ,0.7131829287136263,Cross Sector,0.7,Industrials,Real Estate
COPX,VGK,0.7129892244467145,Cross Sector,0.7,Commodities,International
VGK,EPI,0.7129843606532054,Same Sector,0.7,International,International
IWF,EWT,0.7129572367009664,Cross Sector,0.7,Factor,International
XRT,ITB,0.7128555288761302,Same Sector,0.7,Consumer Discretionary,Consumer Discretionary
VB,EWY,0.7126187302683707,Cross Sector,0.7,Broad Market,International
SPY,EWH,0.7125547303445127,Cross Sector,0.7,Broad Market,International
IWM,ILF,0.71252130729516,Cross Sector,0.7,Broad Market,International
MOO,EWZ,0.7124808874166103,Cross Sector,0.7,Commodities,International
IYT,EWU,0.7124569164206845,Cross Sector,0.7,Industrials,International
VFH,VGT,0.712444900876067,Cross Sector,0.7,Financials,Technology
VBR,EWS,0.7124209529653391,Cross Sector,0.7,Factor,International
IJR,EWI,0.7123108352662058,Cross Sector,0.7,Broad Market,International
XRT,SCHG,0.7119354375022368,Cross Sector,0.7,Consumer Discretionary,Factor
IJR,XLE,0.711809203155813,Cross Sector,0.7,Broad Market,Energy
ITA,EWN,0.7118034569225097,Cross Sector,0.7,Industrials,International
EZU,EWT,0.7117343075946393,Same Sector,0.7,International,International
QQQ,XRT,0.7116512028953728,Cross Sector,0.7,Broad Market,Consumer Discretionary
IWF,EWS,0.7113212308909361,Cross Sector,0.7,Factor,International
VGK,EWH,0.711286700495677,Same Sector,0.7,International,International
EWU,XME,0.7112355765295187,Cross Sector,0.7,International,Materials
XLF,EEM,0.7106221219278447,Cross Sector,0.7,Financials,International
EWG,EWW,0.7105765744151435,Same Sector,0.7,International,International
XHB,VNQ,0.7105323017244897,Cross Sector,0.7,Consumer Discretionary,Real Estate
IWM,VDE,0.7105203670286432,Cross Sector,0.7,Broad Market,Energy
ITB,IYT,0.7105099054561579,Cross Sector,0.7,Consumer Discretionary,Industrials
SPYV,EWJ,0.7103821192154818,Cross Sector,0.7,Factor,International
SPYG,EWJ,0.7103363034961371,Cross Sector,0.7,Factor,International
IVV,EWH,0.7100727468325421,Cross Sector,0.7,Broad Market,International
IWM,EWP,0.7100058443134216,Cross Sector,0.7,Broad Market,International
VYM,SOXX,0.7098604379371393,Cross Sector,0.7,Factor,Technology
IJR,SMH,0.7096944159392118,Cross Sector,0.7,Broad Market,Technology
DVY,EWP,0.7093137243270008,Cross Sector,0.7,Factor,International
XLI,EWW,0.7092755988107693,Cross Sector,0.7,Industrials,International
SPYV,SOXX,0.7090770860648273,Cross Sector,0.7,Factor,Technology
SCHV,SMH,0.7090223051731931,Cross Sector,0.7,Factor,Technology
IAI,EWA,0.7089666421864119,Cross Sector,0.7,Financials,International
XLP,XLI,0.7089635265154784,Cross Sector,0.7,Consumer Staples,Industrials
VFH,EEM,0.7089586927177416,Cross Sector,0.7,Financials,International
DIA,EZA,0.7089342295851322,Cross Sector,0.7,Broad Market,International
RSP,EWH,0.7089027927364313,Cross Sector,0.7,Broad Market,International
VBK,EWS,0.7086397238547005,Cross Sector,0.7,Factor,International
VBR,XLV,0.7086339963758853,Cross Sector,0.7,Factor,Health Care
QQQ,VFH,0.7085605039111647,Cross Sector,0.7,Broad Market,Financials
EWY,EWW,0.7085232452794585,Same Sector,0.7,International,International
XLV,XLK,0.7084476554394594,Cross Sector,0.7,Health Care,Technology
SPYG,EWS,0.7082983096999736,Cross Sector,0.7,Factor,International
VHT,XLB,0.7082923876826712,Cross Sector,0.7,Health Care,Materials
MOO,EWP,0.7081758285492068,Cross Sector,0.7,Commodities,International
EFA,SOXX,0.7078552422921004,Cross Sector,0.7,International,Technology
IVW,EWP,0.7078236461307266,Cross Sector,0.7,Factor,International
SPYV,EWY,0.7077925417008754,Cross Sector,0.7,Factor,International
IVW,ILF,0.7077737278783258,Cross Sector,0.7,Factor,International
MOO,IAI,0.7077547780915754,Cross Sector,0.7,Commodities,Financials
IWB,EWH,0.7077342277246196,Cross Sector,0.7,Broad Market,International
SPYG,ILF,0.7076792441219606,Cross Sector,0.7,Factor,International
SPYG,EWT,0.707553794724383,Cross Sector,0.7,Factor,International
ITA,IYW,0.7075335693266145,Cross Sector,0.7,Industrials,Technology
MOO,EWW,0.7074373663505527,Cross Sector,0.7,Commodities,International
EWA,EWZ,0.7074264258459995,Same Sector,0.7,International,International
SCHV,ILF,0.7074061238385245,Cross Sector,0.7,Factor,International
LQD,BND,0.7073832132450116,Same Sector,0.7,Fixed Income,Fixed Income
VTI,EWH,0.7073684024766703,Cross Sector,0.7,Broad Market,International
SCHV,EWJ,0.7073626151743769,Cross Sector,0.7,Factor,International
QQQ,MOO,0.7073199197049419,Cross Sector,0.7,Broad Market,Commodities
XLY,EWA,0.7072491203020335,Cross Sector,0.7,Consumer Discretionary,International
EWN,EWT,0.7070852592808122,Same Sector,0.7,International,International
VV,EWH,0.7070770492183921,Cross Sector,0.7,Broad Market,International
VHT,EZU,0.7068967510866868,Cross Sector,0.7,Health Care,International
EWL,EZA,0.7068336121891385,Same Sector,0.7,International,International
SPY,DXJ,0.7067510639085969,Cross Sector,0.7,Broad Market,International
VB,EWJ,0.7067107517276939,Cross Sector,0.7,Broad Market,International
IJH,EZA,0.7066033538142186,Cross Sector,0.7,Broad Market,International
VFH,EWC,0.7066003897423556,Cross Sector,0.7,Financials,International
SPYG,IYR,0.7065688510915845,Cross Sector,0.7,Factor,Real Estate
IVW,IYR,0.7064702767342887,Cross Sector,0.7,Factor,Real Estate
XHB,XLB,0.70639960648267,Cross Sector,0.7,Consumer Discretionary,Materials
EWC,VGT,0.7063967045533257,Cross Sector,0.7,International,Technology
IWM,EWS,0.7063619751057078,Cross Sector,0.7,Broad Market,International
XLP,VUG,0.7063505567276669,Cross Sector,0.7,Consumer Staples,Factor
VEA,SMH,0.7062908248355279,Cross Sector,0.7,International,Technology
IVE,SMH,0.7061507136503691,Cross Sector,0.7,Factor,Technology
IJH,IBB,0.706003887381891,Cross Sector,0.7,Broad Market,Health Care
OEF,EZA,0.7059152773987457,Cross Sector,0.7,Broad Market,International
IJR,EWL,0.705883305269641,Cross Sector,0.7,Broad Market,International
EWY,EWJ,0.705871324952313,Same Sector,0.7,International,International
IWD,EWH,0.7058541857284222,Cross Sector,0.7,Factor,International
MOO,VGT,0.7057976168900133,Cross Sector,0.7,Commodities,Technology
VFH,XLK,0.7055742414717762,Cross Sector,0.7,Financials,Technology
IAI,EWL,0.7055485332216473,Cross Sector,0.7,Financials,International
VFH,EWA,0.7054910454487436,Cross Sector,0.7,Financials,International
XLV,VGT,0.7054537340453602,Cross Sector,0.7,Health Care,Technology
VHT,FEZ,0.7052463094863874,Cross Sector,0.7,Health Care,International
VOO,IBB,0.705245593541518,Cross Sector,0.7,Broad Market,Health Care
ITB,XLI,0.7051160103153734,Cross Sector,0.7,Consumer Discretionary,Industrials
VGK,GXC,0.704901649348218,Same Sector,0.7,International,International
VGK,XME,0.7049007250494745,Cross Sector,0.7,International,Materials
IVE,EWH,0.7048730432537123,Cross Sector,0.7,Factor,International
EWC,EWS,0.7048581127148354,Same Sector,0.7,International,International
IJR,ILF,0.7048526884399391,Cross Sector,0.7,Broad Market,International
VOO,KRE,0.7047648406954667,Cross Sector,0.7,Broad Market,Financials
EZA,FXI,0.7047017708520256,Same Sector,0.7,International,International
VTV,EWH,0.7046697732475524,Cross Sector,0.7,Factor,International
MDY,EZA,0.704592959952159,Cross Sector,0.7,Broad Market,International
SCHG,EWT,0.7045532037215649,Cross Sector,0.7,Factor,International
RSP,EPI,0.7045398849734982,Cross Sector,0.7,Broad Market,International
DVY,ILF,0.7045092030682345,Cross Sector,0.7,Factor,International
IJR,EWP,0.7044551989565183,Cross Sector,0.7,Broad Market,International
SPYV,EZA,0.7043112851078605,Cross Sector,0.7,Factor,International
VBK,EWW,0.7041068603746408,Cross Sector,0.7,Factor,International
IWM,EWW,0.7040854559160293,Cross Sector,0.7,Broad Market,International
VUG,ILF,0.7040847907831937,Cross Sector,0.7,Factor,International
EWN,EWW,0.7039748273960271,Same Sector,0.7,International,International
OEF,IBB,0.7039207047446033,Cross Sector,0.7,Broad Market,Health Care
IWD,EPI,0.7037687042971369,Cross Sector,0.7,Factor,International
EWS,XLB,0.7036247200285848,Cross Sector,0.7,International,Materials
IWF,ILF,0.7036024371619167,Cross Sector,0.7,Factor,International
EWU,EWT,0.7034563901952593,Same Sector,0.7,International,International
IWD,SMH,0.7033980820467981,Cross Sector,0.7,Factor,Technology
VTI,DXJ,0.7032396867115212,Cross Sector,0.7,Broad Market,International
VBK,EWY,0.7032038185526653,Cross Sector,0.7,Factor,International
EWA,GXC,0.7031199445924198,Same Sector,0.7,International,International
EWT,VGT,0.7030078213120498,Cross Sector,0.7,International,Technology
XLF,VWO,0.7029577330445357,Cross Sector,0.7,Financials,International
VDE,EPP,0.7027486622008614,Cross Sector,0.7,Energy,International
IWM,XLE,0.7027471181023928,Cross Sector,0.7,Broad Market,Energy
EWL,EWJ,0.7027399818782534,Same Sector,0.7,International,International
VOO,EWP,0.7026835965940754,Cross Sector,0.7,Broad Market,International
IVV,DXJ,0.7026462538477617,Cross Sector,0.7,Broad Market,International
EWS,EWW,0.7026452463896246,Same Sector,0.7,International,International
VFH,VWO,0.7025050027486063,Cross Sector,0.7,Financials,International
SPY,EPI,0.702415453608973,Cross Sector,0.7,Broad Market,International
VV,DXJ,0.7023395290004386,Cross Sector,0.7,Broad Market,International
VB,XBI,0.7023352479127017,Cross Sector,0.7,Broad Market,Health Care
EWG,EWT,0.7022988410565045,Same Sector,0.7,International,International
SCHV,XME,0.7022972838202838,Cross Sector,0.7,Factor,Materials
DIA,EWT,0.702164042466575,Cross Sector,0.7,Broad Market,International
VBR,SMH,0.7021215255515473,Cross Sector,0.7,Factor,Technology
IWD,EWT,0.7019225068063116,Cross Sector,0.7,Factor,International
ITB,IAI,0.701728150630635,Cross Sector,0.7,Consumer Discretionary,Financials
IVE,EWT,0.7017197779361246,Cross Sector,0.7,Factor,International
IWB,DXJ,0.7016583967132262,Cross Sector,0.7,Broad Market,International
XLE,EPP,0.70163996290959,Cross Sector,0.7,Energy,International
IWF,IYR,0.7016256886329644,Cross Sector,0.7,Factor,Real Estate
ITB,XLF,0.7015897703337793,Cross Sector,0.7,Consumer Discretionary,Financials
IJH,XOP,0.7015866768858026,Cross Sector,0.7,Broad Market,Energy
TIP,TLT,0.7015849728373175,Same Sector,0.7,Fixed Income,Fixed Income
QQQ,EWL,0.7015546094036379,Cross Sector,0.7,Broad Market,International
IAI,EWP,0.7015210149575057,Cross Sector,0.7,Financials,International
AGG,TLT,0.701516408704863,Same Sector,0.7,Fixed Income,Fixed Income
VTV,EPI,0.7014918690599264,Cross Sector,0.7,Factor,International
EWU,EWZ,0.7014864135879949,Same Sector,0.7,International,International
EZA,EWT,0.70128515918062,Same Sector,0.7,International,International
VEA,IYR,0.7012117062726381,Cross Sector,0.7,International,Real Estate
VHT,EWU,0.7011230715135073,Cross Sector,0.7,Health Care,International
VDE,ITA,0.7010243409626947,Cross Sector,0.7,Energy,Industrials
XLP,XLU,0.7010150511221511,Cross Sector,0.7,Consumer Staples,Utilities
FEZ,EWT,0.7009977990591438,Same Sector,0.7,International,International
XRT,VGT,0.7009395918690053,Cross Sector,0.7,Consumer Discretionary,Technology
KRE,ITA,0.7008893292186725,Cross Sector,0.7,Financials,Industrials
DVY,EWW,0.7008745234112914,Cross Sector,0.7,Factor,International
XOP,IWD,0.7008630344524173,Cross Sector,0.7,Energy,Factor
SCHV,DXJ,0.7008264841767862,Cross Sector,0.7,Factor,International
XLY,EWL,0.7008070322997025,Cross Sector,0.7,Consumer Discretionary,International
QQQ,EWC,0.7007279604193211,Cross Sector,0.7,Broad Market,International
XLI,EWS,0.7007047476262903,Cross Sector,0.7,Industrials,International
VV,GXC,0.7005961788530829,Cross Sector,0.7,Broad Market,International
EWT,XLK,0.7005821048214785,Cross Sector,0.7,International,Technology
DVY,EWI,0.7004361460187588,Cross Sector,0.7,Factor,International
VYM,XME,0.7000164737139979,Cross Sector,0.7,Factor,Materials
